Date,QQQ
2020-10-19,274.2615661621094
2020-10-20,274.8511047363281
2020-10-21,274.6385192871094
2020-10-22,274.62884521484375
2020-10-23,275.1700134277344
2020-10-26,271.04364013671875
2020-10-27,273.159912109375
2020-10-28,262.5103454589844
2020-10-29,267.1006774902344
2020-10-30,260.3263244628906
2020-11-02,260.90606689453125
2020-11-03,265.4190979003906
2020-11-04,277.26702880859375
2020-11-05,284.49566650390625
2020-11-06,284.7082824707031
2020-11-09,278.890625
2020-11-10,273.894287109375
2020-11-11,280.0212707519531
2020-11-12,278.70703125
2020-11-13,281.1519470214844
2020-11-16,283.345703125
2020-11-17,282.4468994140625
2020-11-18,280.35955810546875
2020-11-19,282.5532531738281
2020-11-20,280.6203918457031
2020-11-23,280.630126953125
2020-11-24,284.572998046875
2020-11-25,286.3221740722656
2020-11-27,288.96044921875
2020-11-30,289.5499572753906
2020-12-01,293.26092529296875
2020-12-02,293.63775634765625
2020-12-03,294.0533142089844
2020-12-04,295.25152587890625
2020-12-07,296.92352294921875
2020-12-08,297.9284973144531
2020-12-09,291.18304443359375
2020-12-10,292.3524475097656
2020-12-11,291.704833984375
2020-12-14,293.8213806152344
2020-12-15,296.9621276855469
2020-12-16,298.5953369140625
2020-12-17,300.5474548339844
2020-12-18,299.6390075683594
2020-12-21,299.07843017578125
2020-12-22,299.89166259765625
2020-12-23,298.38140869140625
2020-12-24,299.697998046875
2020-12-28,302.7186584472656
2020-12-29,302.9897155761719
2020-12-30,302.99945068359375
2020-12-31,303.7449645996094
2021-01-04,299.45599365234375
2021-01-05,301.9247741699219
2021-01-06,297.7424011230469
2021-01-07,304.9454040527344
2021-01-08,308.86639404296875
2021-01-11,304.4033508300781
2021-01-12,303.91912841796875
2021-01-13,305.97161865234375
2021-01-14,304.3355407714844
2021-01-15,301.9247741699219
2021-01-19,306.32977294921875
2021-01-20,313.45538330078125
2021-01-21,315.9627990722656
2021-01-22,315.0528259277344
2021-01-25,317.6571044921875
2021-01-26,318.1217041015625
2021-01-27,309.2535095214844
2021-01-28,311.0834045410156
2021-01-29,304.5387268066406
2021-02-01,312.1484069824219
2021-02-02,317.2408447265625
2021-02-03,315.98223876953125
2021-02-04,319.71923828125
2021-02-05,320.8036193847656
2021-02-08,322.9528503417969
2021-02-09,322.8849792480469
2021-02-10,322.1492919921875
2021-02-11,323.92095947265625
2021-02-12,325.7314453125
